"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Petits états insulaires du Pacifique","PSS","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","4.81750354693051","","","","","","","","","","4.95403887539188","","","","","","","","","","3.62030474637261","3.70834427658297","","","","","","","","","","","","","","","","","","","","","","","","2.07794838326395","","","","","","1.94110018340313","","","","","","","","","","",
"de Post-dividende démographique","PST","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","9.28607638815706","","","","","","","","","","9.4367926185217","","","","","","","","","","8.97087567625228","","","","","8.68375999536424","","","","","7.02346343096949","7.03844055899123","6.73898245991254","7.76214057003052","7.74211561262287","7.48895705370384","7.28082081682659","7.08762392600592","6.92060724917054","6.7782268267094","6.51592516742371","6.40917560845109","6.34182266674752","6.21355635157147","6.15971029029239","6.06721358664471","6.01986510185195","6.02378737225442","5.94264578216699","5.91798832129155","5.86789911978107","5.793552662888","5.80128770017911","5.73417268512777","5.68085103832931","5.48186456366745","5.45443735593313","5.50157995912052","","","","",
"Polynésie française","PYF","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","5.5314998626709","","","","","","","","","","","2.93959999084473","","","","","","","","2.30029988288879","","","","","","","","1.6499999762","","","2.36","2.42","2.36","2.36","2.36","2.43","2.52","2.52","2.52","1.4","1.23","1.2","1.2","1.4","1.2","1.2","1.2","1.25","","","","",
"Roumanie","ROU","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","7.27327060699463","","","","","","","","","","","","","","","","","","","","8.77620029449463","8.7750997543335","8.81070041656494","","8.89579963684082","8.94040012359619","8.94659996032715","8.95020008087158","8.94219970703125","8.93710041046143","8.9198999405","8.9221000671","7.8621001244","7.8699002266","7.6944999695","7.6399998665","7.5599999428","7.3800001144","7.3099999428","7.3099999428","7.7","7.74","7.67","6.75","6.74","6.78","6.74","6.54","6.57","6.62","6.28","6.31","6.6","6.67","6.71","6.79","6.84","6.89","","","","",
"Fédération de Russie","RUS","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","12.9815998077393","13.0462999343872","13.117600440979","13.1752004623413","13.1862001419067","13.0552997589","12.7019996643","12.2342996597","12.1958999634","11.9611997604","11.8699998856","11.6300001144","11.3400001526","11.1099996567","10.8500003815","11.4","11.33","11.15","11.04","11.13","11.01","10.9","10.71","9.85","9.68","9.41","9.42","9.3","9.07","8.81","8.35","8.16","8.05","7.12","","","",
"Rwanda","RWA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","1.25399994850159","","","","","1.24259996414185","","","","","1.52799999713898","1.47809994220734","","","","","","","","0.867900013923645","1.6519999504","","","","","","","","","","","","","","1.7","","1.6","1.6","","","","","","","","","","","","","","",
"Asie du Sud","SAS","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.507014781872293","","","","","","","","","","0.583083725754441","","","","","0.626108378419037","","","","","0.726074009042846","0.729671577847668","","","","0.705953448076078","","0.702537522800593","","","","0.717152424768425","","","","","","","","","0.680970296446041","0.631439680529931","0.631270109006041","0.863399215232349","","0.434075339940523","0.519851236745604","0.48698961647001","0.435080329029094","0.461657538292919","0.527799833275939","0.620719152544595","0.543156157556443","0.50560772976823","0.536713482572559","0.59826037647978","0.527094650202086","0.587920577715647","","","","",
"Arabie saoudite","SAU","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.774723947048187","","","","","","","","","","1.1813999414444","","","","","","","","","","","1.45819997787476","","","","","","","","","2.4964001179","","","","","","","2.2999999523","","","2.3","","2.24","2.24","2.24","2.25","2.3","2.2","2.21","2.17","2.2","2.14","2.09","2.2","2.65","2.2","2.23","2.24","","","","",
"Soudan","SDN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.00650095939636","","","","","","","","","","1.04260003566742","","","","","0.9932000041008","","","","","0.890699982643127","0.870199978351593","","","","","","","","","1.0880000591","","","","","","","","","","0.81","0.74","0.73","0.73","0.71","0.72","0.73","0.73","0.73","0.73","0.72","0.84","0.82","0.82","","0.67","","0.74","","","","",
"Sénégal","SEN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.31314718723297","","","","","","","","","","1.29849994182587","","","","","1.29009997844696","","","","","","","","","","","","","","0.523999989032745","0.7296000123","","","","0.2475000024","","0.4499999881","","0.400000006","","","","","","","","","0.1","0.3","","","","","","","","","","","","","",
"Singapour","SGP","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","4.39246654510498","","","","","","","","","","3.69829988479614","","","","","3.33330011367798","","","","","3.95650005340576","3.90799999237061","","","","","","","","","3.6078000069","3.5471999645","3.4514000416","3.6426999569","3.5652000904","","","","","","","2.9000000954","","2.8","","3.2","3.2","3.22","3.1","","","2","","2.19","2.24","2.4","2.48","2.49","","","","",
"Îles Salomon","SLB","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","7.33050870895386","","","","","","","","","","7.34159994125366","","","","","","","","","","","5.68289995193481","","","","","","","","","0.8281000257","","2.7481000423","","","","","","","","","","","2.2","","1.4","","","","","","1.66","1.4","","","","","","","","","",
"Sierra Leone","SLE","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.772869229316711","","","","","","","","","","0.925499975681305","","","","","0.906899988651276","","","","","1.21449995040894","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","",
"El Salvador","SLV","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.18347549438477","","","","","","","","","","1.90240001678467","","","","","1.98500001430511","","","","","","","","","","","","","","","1.4710999727","","","1.5","","","1.6499999762","","","","","","","","","0.9","0.9","0.7","0.8","1.1","1","1.03","1.07","1.07","1.35","1.02","1.06","1.2","","","","",
"Saint-Marin","SMR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","6.67199993133545","","","","6.82000017166138","6.76800012588501","6.69999980926514","6.65899991989136","7.65700006484985","7.44500017166138","7.1599998474","","","","","","","","","","","","","","","","","","","","","3.85","3.8","","","","","","","","","",
"Somalie","SOM","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.35531914234161","","","","","","","","","","1.35570001602173","","","","","1.42200005054474","","","","","","","","","","","","","0.906300008296967","","0.7534999847","","","","","","","0.400000006","","","0.42","0.42","0.42","0.42","0.42","","","","","","","","","0.87","0.87","0.87","0.87","0.87","","","","",
"Serbie","SRB","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.54","5.35","5.34","5.35","5.4","5.43","5.44","5.5","5.52","5.58","5.59","5.61","","","","",
"Afrique subsaharienne (hors revenu élevé)","SSA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.40254846954039","","","","","","","","","","1.36180052274199","","","","","1.28004055427278","","","","","","","","","","","","","","","1.2112612809308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Soudan du Sud","SSD","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Afrique subsaharienne","SSF","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.40371523425275","","","","","","","","","","1.36289675539585","","","","","1.28097170729366","","","","","","","","","","","","","","","1.2112612809308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Petits états","SST","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","4.61912674562143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tomé-et-Principe","STP","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","40.3154563903809","","","","","","","","","","26.7122993469238","","","","","","","","","","","","","","","","","","","","","4.7372999191","","","","","","","","","","","","3.2","","","3.2","","","","","2.9","","","","","","","","","","",
"Suriname","SUR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","6.51034498214722","","","","","","","","","","5.6774001121521","","","","","","","","","","8.92679977416992","","","","","","","","","","5.6999998093","","","","","3.1","3.7400000095","","","","3.9","3.5999999046","","","3.1","","3.3","3.1","","2.6","3.1","","","","","3.05","","3","","","","",
"République slovaque","SVK","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","8.95471","8.94222","8.95051","8.81316","8.81631","7.4482002258","7.5778999329","7.5609002113","7.8740000725","7.0992999077","","8.3000001907","8.1000003815","8","8","7.86","7.67","7.57","7.25","6.91","6.79","6.73","6.78","6.59","6.54","6.46","6.05","5.91","5.8","5.79","5.75","5.78","5.82","5.7","","","",
"Slovénie","SVN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","6.95260000228882","","6.67950010299683","","6.50099992752075","6.32609987258911","6.26789999008179","6.2153000831604","6.13800001144409","6.06339979171753","6.0408000946","6.011300087","5.9369997978","5.8007001877","5.7768998146","5.75","5.6599998474","5.6700000763","5.6199998856","5.5500001907","5.4","5.16","5.09","4.96","4.8","4.83","4.77","4.66","4.74","4.6","4.57","4.62","4.54","4.55","4.54","4.51","4.49","4.5","4.43","","","",
"Suède","SWE","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","14.1999998092651","","","","","","","","","","15.3000001907349","","","","","","","","","","15.1000003814697","","","","","14.6000003814697","","","","","12.3999996185","11.8999996185","7.5999999046","7","6.5","4.9000000954","4.4000000954","5.2","3.7999999523","3.7000000477","3.58","3.27","3.13","3.05","3.01","2.93","2.89","2.86","2.81","2.76","2.73","2.7","2.66","2.59","2.54","2.44","2.34","2.21","2.14","","","",
"Eswatini","SWZ","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.94478523731232","","","","","","","","","","3.37470006942749","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","","","","","2.1","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","7.09832143783569","","","","","","","","","","6.49249982833862","","","","","4.94969987869263","","","","","","","","","","4.82200002670288","","","","6.28329992294312","","","","","","","","","","","","","","","","","5.7","","","3.9","","3.6","","","","","","","","","","",
"République arabe syrienne","SYR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.07673752307892","","","","","","","","","","0.993399977684021","","","","","1","","","","","1.10450005531311","1.14579999446869","","","","","","","","","1.0865000486","","","","","","1.5","","1.5","1.3999999762","1.4","1.4","1.38","1.49","1.49","1.28","1.47","1.47","1.54","1.51","1.54","1.55","1.53","1.52","1.5","1.47","1.46","1.4","","","","",
"Îles Turques-et-Caïques","TCA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tchad","TCD","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.697454333305359","","","","","","","","","","1.30999994277954","","","","","","","","","","","","","","","","","","","","","0.7200999856","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","","",
"Asie de l’Est et Pacifique (BIRD et IDA)","TEA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","1.44000005722046","1.51999998092651","1.5","1.45000004768372","1.45000004768372","1.43947102014028","1.58000004291534","1.71000003814697","1.76999998092651","1.85000002384186","1.77975864272309","1.98703122938755","2.0699999332428","2.14000010490417","2.20000004768372","2.22245576565348","2.29408621513007","2.2337271255722","2.26206769362833","2.30815550330938","2.11942192801959","2.36573156149092","2.47996941245066","2.5367118692888","2.35436274187618","2.27819556938594","2.27211446844523","2.27751962523559","2.29148853414652","2.34848495877489","2.57222182591557","2.54097739180116","2.49875590642201","2.25329826067054","2.50484986782643","1.70807977592981","1.65809878309513","1.49143872534806","1.73052989958982","1.84171539673748","1.87657829605033","1.87006111636362","1.93448276029953","2.10760508101582","2.03541774666314","2.13881485640326","2.27949076232431","2.52014630487857","2.81720053131126","2.99202825642182","3.30073970683329","3.41207508350769","3.67949410568126","","","","",
"Europe et Asie centrale (BIRD et IDA)","TEC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.1443777686145","10.6509904816323","10.6833606855782","10.7161479204209","10.7323529452412","10.2556859343405","10.0261361870642","9.79275338839946","9.62955871389274","9.3544796681032","9.14277264382403","8.77339727781053","8.28357906617068","7.98179365396807","7.76269017951996","7.78197839738533","7.97219927486004","7.69537090371075","7.67245799679214","7.63349188453523","7.53304182774249","7.46998981821944","7.3408820054318","7.08034678315659","7.04727122995754","6.88008057648045","6.78241068977826","6.72371494484286","6.59379864784454","6.36681190930221","6.35359696049223","6.29162633080793","","","","","",
"Togo","TGO","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.26509189605713","","","","","","","","","","1.5333000421524","","","","","1.43990004062653","","","","","","","","","","","","","","","1.5111000538","","","","","","","","","","","","","","","0.9","","","","","","0.7","","","","","","","","","","",
"Thaïlande","THA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.740034878253937","","","","","","","","","","1.13730001449585","","","","","1.11189997196198","","","","","1.53509998321533","","","","","","","","","","1.6325999498","1.6612999439","1.7066999674","","","1.9900000095","","","","2.2000000477","2.2","","2.2","","","2.1","","","","","2.1","","","","","","","","","","","",
"Tadjikistan","TJK","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","10.6448001861572","10.6449003219604","10.6555995941162","10.6742000579834","10.6297998428345","10.6618003845","10.9629001617","11.2423000336","10.6812000275","8.9413003922","8.1999998093","7.4699997902","7.2199997902","6.9099998474","6.8000001907","6.54","6.4","6.27","6.12","6.04","5.87","6.12","5.44","5.3","5.19","5.08","4.95","4.83","4.76","4.67","","","","","","","",
"Turkménistan","TKM","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","10.4604997634888","","","","","10.6680002212524","11.122200012207","11.1049995422363","11.1293001174927","11.1934003829956","11.4849996567","11.5550003052","11.4153003693","11.678899765","11.470700264","10.2600002289","8.0100002289","7.1100001335","","","5.36","5.13","5.02","5.08","4.9","4.4","4.34","4.07","4.04","4.02","4.1","4.07","3.98","3.93","4.03","","","","","","","",
"Amérique latine et Caraïbes (BIRD et IDA)","TLA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","3.38148647700317","","","","","","","","","","3.41243962599082","","","","","","","","","","","","","","","","","","","","2.42039724569399","","","2.48888952428176","","","2.19056178284167","","","","2.38462634708004","","","1.74681162516698","","2.1162289277397","1.81651303491336","1.69112101976239","1.7670542310612","1.74245350444649","1.93909525035763","1.85977092134655","1.90615831918629","1.93147435756603","1.85157584272498","1.82115748444757","1.84764694339789","1.83026609970145","","","","",
"Timor-Leste","TLS","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","5.9","","","","","","","","","","","",
"Afrique du Nord et Moyen-Orient (BIRD et IDA)","TMN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.85093165518247","","","","","","","","","","1.89840349629076","","","","","","","","","","1.75024815018811","1.7487996940637","","","","","","","","","1.74287484610617","","","","","","","","","","1.64024519235504","1.6167594325482","1.64762938203954","1.64364568995377","1.6720612900593","1.67262543238648","1.71116803311663","1.67496836388351","1.6127100652336","1.51671642235555","1.61177939807026","","","","1.49584000276491","1.53311772317408","1.47759715168223","1.42313188377889","","","","",
"Tonga","TON","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.5","","","","","","","","","","2.59299993515015","","","","","","","","","","3.44679999351501","3.53940010070801","","","","","","","","","","","","","","","","","","","","3.2000000477","","","2.4","","","","2.4","","2.6","","","","","","","","","","","",
"Asie du Sud (BIRD et IDA)","TSA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.507014781872293","","","","","","","","","","0.583083725754441","","","","","0.626108378419037","","","","","0.726074009042846","0.729671577847668","","","","0.705953448076078","","0.702537522800593","","","","0.717152424768425","","","","","","","","","0.680970296446041","0.63143968052993","0.631270109006041","0.863399215232349","","0.434075339940523","0.519851236745604","0.48698961647001","0.435080329029094","0.461657538292919","0.527799833275939","0.620719152544595","0.543156157556443","0.50560772976823","0.536713482572559","0.59826037647978","0.527094650202086","0.587920577715647","","","","",
"Afrique subsaharienne (BIRD et IDA)","TSS","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.40371523425275","","","","","","","","","","1.36289675539585","","","","","1.28097170729366","","","","","","","","","","","","","","","1.2112612809308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinité-et-Tobago","TTO","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","5.58956098556519","","","","","","","","","","4.94339990615845","","","","","4.98519992828369","","","","","","","","","","","5.03730010986328","","","","4","","","3.2425999641","","3.8","5.1100001335","","","","3.3","3.4000000954","","3.3","","2.6","2.7","2.7","2.5","2.6","2.14","","2.72","2.7","2.99","3.01","3.03","3.02","","","","",
"Tunisie","TUN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.4676616191864","","","","","","","","","","2.44429993629456","","","","","2.5","","","","","2.12579989433289","","","","","","","","","1.96570003032684","1.9167000055","2.0123000145","2.8573000431","","1.761500001","","2","1.7000000477","","","1.73","1.73","1.71","1.71","2.05","1.76","1.98","1.76","2","2.09","2.09","2.09","2.12","2.12","2.18","2.18","2.18","2.18","","","","",
"Turquie","TUR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.70000004768372","","","","","1.79999995231628","","","","","2","","","","","2","","","","","2.20000004768372","","","","","2.09999990463257","2.09999990463257","2.09999990463257","2.09999990463257","2.09999990463257","2.4000000954","2.4000000954","2.4000000954","2.5","2.5","2.5","2.5","2.5","2.5","2.5999999046","2.1","2.16","2.49","2.48","2.47","2.5","2.52","2.54","2.58","2.62","2.74","2.62","2.66","2.65","2.68","2.68","2.75","2.81","2.85","","","",
"Tuvalu","TUV","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","","","","","","","","","","","","","","","","","","","","",
"Tanzanie","TZA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.49044585227966","","","","","","","","","","","","","","","","1.43130004405975","","1.4371999502182","","1.39750003814697","","1.36580002307892","","1.30309998989105","","","","1.09039998054504","","1.024600029","","0.8902999759","","","","","","","","","","","","","","1.1","","","","0.7","","","","","","","","","","","",
"Ouganda","UGA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.4807984828949","","","","","","","","","","1.55869996547699","","","","","1.64849996566772","","","","","","1.51250004768372","","","","","","","1.3154000043869","","","0.9161999822","","","","","","","","","","","","","0.7","1","1.1","","","0.4","0.5","","","","","","","","","","","",
"Ukraine","UKR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.143500328064","12.2532997131348","12.3577995300293","12.4448003768921","12.5909996032715","12.6949996948242","12.7875995635986","12.8506002426147","12.9303998947144","13.0064001083374","13.0130996704","12.9690999985","12.7290000916","12.470700264","12.3022003174","11.8900003433","10.8400001526","9.3699998856","9.0399999619","8.9499998093","8.82","8.79","8.89","8.81","8.73","8.68","8.73","8.72","8.75","9.4","9.38","9.05","8.91","8.8","7.46","","","","","","","",
"Revenu intermédiaire, tranche supérieure","UMC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","1.92387405887614","","","","","2.22322693660545","","","","","2.49262749672056","","","","","3.8696955118402","3.94092600801619","3.95912203816204","4.06214646185891","3.93135029100428","3.64701253134871","3.76980268660367","3.69806570979815","3.67307318139128","3.68227505617768","3.61582084192556","3.42305784751163","3.51712923847462","3.41790143729784","3.34692483698482","2.75055725553943","2.69130811354418","2.65977656025681","2.62852600539298","2.68215798994258","2.73250362699283","2.73332595251202","2.70614458103202","2.78279285571605","2.8645459581102","2.90666415660077","3.05617837268788","3.24310998663026","3.43309249687392","3.54735510298329","3.56919132497385","3.70992844132035","3.88736321799676","","","","",
"Uruguay","URY","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","5.5118203163147","","","","","","","","","","5.91270017623901","","","","","5.00180006027222","","","","","","","","","","3.24580001831055","","","","","4.522600174","","","4.5","","","4.3899998665","","","","","","","1.8999999762","","2.4","2.9","2.9","","","1.2","2.98","2.5","2.49","2.42","2.43","2.48","2.43","","","","",
"États-Unis","USA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","9.19999980926514","","","","","8.80000019073486","","","","","7.90000009536743","7.5","7.40000009536743","7.19999980926514","7.09999990463257","6.80000019073486","6.59999990463257","6.40000009536743","6.19999980926514","6.09999990463257","6","5.90000009536743","5.90000009536743","5.80000019073486","5.69999980926514","5.5","5.40000009536743","5.19999980926514","5.09999990463257","5","4.9000000954","4.8000001907","4.5999999046","4.5","4.3000001907","4.0999999046","3.9000000954","3.7999999523","3.7000000477","3.5999999046","3.49","3.47","3.39","3.33","3.26","3.2","3.18","3.14","3.13","3.08","3.05","2.97","2.93","2.89","2.83","2.8","2.77","2.87","","","","",
"Ouzbékistan","UZB","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","9.17630004882813","","","","","11.8341999053955","11.9556999206543","11.9456996917725","12.2161998748779","12.2850999832153","12.48279953","10.9472999573","10.7540998459","9.394200325","8.6632995605","8.3000001907","7.9299998283","6.4800000191","5.5500001907","5.3899998665","5.33","5.34","5.54","5.48","5.26","5.19","5.12","4.83","4.67","4.58","4.44","4.32","4.19","3.99","3.98","","","","","","","",
"Saint-Vincent-et-les Grenadines","VCT","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","4.82499980926514","","","","","","","","","","4.98859977722168","","","","","","","","","","","","","","","","","","","","4.6999998093","","","5.0152997971","","","1.8500000238","","","","","4.7","4.5","4.5","4.5","4.5","","3","","","2.6","2.52","2.41","2.41","2.4","","","","","","","",
"Venezuela","VEN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","0.342999994754791","0.331499993801117","0.342900007963181","","","","0.331900000572205","","0.370400011539459","0.358200013637543","0.37279999256134","2.69309997558594","2.70009994506836","2.59829998016357","2.49959993362427","","2.6779000759","2.6775999069","2.5729999542","2.5999999046","","","1.4700000286","","","","","0.8000000119","","0.9","","","","1.3","","1.1","","0.93","","","0.78","0.73","0.86","0.87","","","","",
"Îles Vierges britanniques","VGB","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Îles Vierges (EU)","VIR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8000001907","","","","","","18.6800003052","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","3.49729990959167","3.69609999656677","","","","","","","","3.30170011520386","3.8329000473","","","","","","","1.6699999571","","","2.34","2.4000000954","1.4","","2.8","2.34","2.66","","2.9","3.1","2.91","","2.5","3.18","2.6","","","","","","","",
"Vanuatu","VUT","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","5.43076944351196","","","","","","","","","","10.7349004745483","","","","","","","","","","6.1793999671936","","","","","","","","","","","","","","","","","","","","","3.0999999046","","3.7","","4.1","","","1.7","","","","","","","","","","","","","",
"Monde","WLD","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","3.06773961289364","","","","","2.3949812290631","","","","","3.58615947223481","","","","","4.11983483480814","","","","","3.63740920586018","3.42046970009715","","","","","","","","","2.90010380863414","2.76885207242684","2.66951465858888","2.89121054836541","","2.63148988647061","2.67138902979241","2.67649629009077","2.65316428880958","2.60710472803241","2.62002489361167","2.68405462999004","2.77886942493556","2.81622519213216","2.76762351217161","2.69356458189385","2.72594905332293","2.88108451039508","","","","",
"Samoa","WSM","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","5","","","","","","","","","","4.55819988250732","","","","","","","","","","4.4967999458313","4.36399984359741","","","","","","","","","","","","","","","","","","","3.2999999523","","1.5","2.04","","1","","1","","","","","","","","","","","","","","",
"Kosovo","XKX","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yémen, Rép. du","YEM","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.454545468091965","","","","","","","","","","0.809700012207031","","","","","0.865499973297119","","","","","","","","","","","","","","","0.8361999989","","","","","","0.6899999976","","0.6000000238","","0.59","0.59","0.59","0.59","0.59","0.61","0.7","0.7","0.7","0.7","0.72","0.7","0.72","0.67","0.71","0.71","0.71","0.71","","","","",
"Afrique du Sud","ZAF","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","","2.87","2.8","","2.41","2.39","","2.3","","","","","","","","","","","",
"Zambie","ZMB","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.80165553092957","","","","","","","","","","3.16109991073608","","","","","3.33680009841919","","","","","","3.48219990730286","","","","","","","","","","","","","","","","","","","","","","","2","","","","1.9","","2","","","","","","","","","","","",
